run_accession	library_name	library_strategy	base_count	first_public	last_updated	run_alias	fastq_ftp	sample_alias	sample_title
SRR25070755	WSNS-221206-20	AMPLICON	444565236	2023-06-30	2023-07-10	Babler-13461-065-ARTIC_S97_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/055/SRR25070755/SRR25070755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/055/SRR25070755/SRR25070755_2.fastq.gz	WSNS-221206-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070760	WM08-220914-20	AMPLICON	176258534	2023-06-30	2023-07-08	Babler-13461-103-ARTIC_S133_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/060/SRR25070760/SRR25070760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/060/SRR25070760/SRR25070760_2.fastq.gz	WM08-220914-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070761	WM06-220914-20	AMPLICON	2150482102	2023-06-30	2023-07-10	Babler-13461-105-ARTIC_S52_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/061/SRR25070761/SRR25070761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/061/SRR25070761/SRR25070761_2.fastq.gz	WM06-220914-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070763	WG02c-220914-20	AMPLICON	347519386	2023-06-30	2023-07-11	Babler-13461-075-ARTIC_S107_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/063/SRR25070763/SRR25070763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/063/SRR25070763/SRR25070763_2.fastq.gz	WG02c-220914-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070764	WSSP-220906-20	AMPLICON	196740930	2023-06-30	2023-07-08	Babler-13461-074-ARTIC_S106_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/064/SRR25070764/SRR25070764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/064/SRR25070764/SRR25070764_2.fastq.gz	WSSP-220906-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070767	WSNB-220830-20	AMPLICON	164103790	2023-06-30	2023-07-07	Babler-13461-087-ARTIC_S119_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/067/SRR25070767/SRR25070767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/067/SRR25070767/SRR25070767_2.fastq.gz	WSNB-220830-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070772	WM08-220831-20	AMPLICON	126099308	2023-06-30	2023-07-10	Babler-13461-110-ARTIC_S138_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/072/SRR25070772/SRR25070772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/072/SRR25070772/SRR25070772_2.fastq.gz	WM08-220831-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070773	WM06-220831-20	AMPLICON	364233068	2023-06-30	2023-07-07	Babler-13461-061-ARTIC_S93_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/073/SRR25070773/SRR25070773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/073/SRR25070773/SRR25070773_2.fastq.gz	WM06-220831-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070775	WG0H-201111-20	AMPLICON	509350070	2023-06-30	2023-07-11	Babler-13461-014-ARTIC_S46_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/075/SRR25070775/SRR25070775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/075/SRR25070775/SRR25070775_2.fastq.gz	WG0H-201111-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070782	WSGP-221129-20	AMPLICON	183084720	2023-06-30	2023-07-11	Babler-13461-092-ARTIC_S124_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/082/SRR25070782/SRR25070782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/082/SRR25070782/SRR25070782_2.fastq.gz	WSGP-221129-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070783	WSFE-221129-20	AMPLICON	161077628	2023-06-30	2023-07-11	Babler-13461-081-ARTIC_S113_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/083/SRR25070783/SRR25070783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/083/SRR25070783/SRR25070783_2.fastq.gz	WSFE-221129-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070789	WSFE-221108-20	AMPLICON	74307720	2023-06-30	2023-07-10	Babler-13461-108-ARTIC_S136_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/089/SRR25070789/SRR25070789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/089/SRR25070789/SRR25070789_2.fastq.gz	WSFE-221108-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070796	WSSP-220823-20	AMPLICON	188736478	2023-06-30	2023-07-07	Babler-13461-096-ARTIC_S128_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/096/SRR25070796/SRR25070796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/096/SRR25070796/SRR25070796_2.fastq.gz	WSSP-220823-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070797	WG01-201028-20	AMPLICON	341876516	2023-06-30	2023-07-10	Babler-13461-031-ARTIC_S63_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/097/SRR25070797/SRR25070797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/097/SRR25070797/SRR25070797_2.fastq.gz	WG01-201028-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070800	WG02g-201216-20	AMPLICON	170641520	2023-06-30	2023-07-11	Babler-13461-023-ARTIC_S55_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/000/SRR25070800/SRR25070800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/000/SRR25070800/SRR25070800_2.fastq.gz	WG02g-201216-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070801	WM06-201216-20	AMPLICON	242908636	2023-06-30	2023-07-07	Babler-13461-035-ARTIC_S67_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/001/SRR25070801/SRR25070801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/001/SRR25070801/SRR25070801_2.fastq.gz	WM06-201216-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070802	WG0S-201216-20	AMPLICON	484315806	2023-06-30	2023-07-10	Babler-13461-005-ARTIC_S37_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/002/SRR25070802/SRR25070802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/002/SRR25070802/SRR25070802_2.fastq.gz	WG0S-201216-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070806	WSJ2-221220-20	AMPLICON	168623338	2023-06-30	2023-07-10	Babler-13461-069-ARTIC_S101_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/006/SRR25070806/SRR25070806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/006/SRR25070806/SRR25070806_2.fastq.gz	WSJ2-221220-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070810	WSJ2-221213-20	AMPLICON	126066988	2023-06-30	2023-07-07	Babler-13461-070-ARTIC_S102_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/010/SRR25070810/SRR25070810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/010/SRR25070810/SRR25070810_2.fastq.gz	WSJ2-221213-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070811	WSB2-221213-20	AMPLICON	292110180	2023-06-30	2023-07-10	Babler-13461-083-ARTIC_S115_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/011/SRR25070811/SRR25070811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/011/SRR25070811/SRR25070811_2.fastq.gz	WSB2-221213-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070813	WG02g-201021-20	AMPLICON	579479016	2023-06-30	2023-07-10	Babler-13461-028-ARTIC_S60_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/013/SRR25070813/SRR25070813_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/013/SRR25070813/SRR25070813_2.fastq.gz	WG02g-201021-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070814	WSNB-220920-20	AMPLICON	176124810	2023-06-30	2023-07-10	Babler-13461-100-ARTIC_S130_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/014/SRR25070814/SRR25070814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/014/SRR25070814/SRR25070814_2.fastq.gz	WSNB-220920-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070815	WG0L-201104-20	AMPLICON	549053574	2023-06-30	2023-07-11	Babler-13461-011-ARTIC_S43_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/015/SRR25070815/SRR25070815_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/015/SRR25070815/SRR25070815_2.fastq.gz	WG0L-201104-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070816	WSJ2-220920-20	AMPLICON	2585818160	2023-06-30	2023-07-10	Babler-13461-098-ARTIC_S51_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/016/SRR25070816/SRR25070816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/016/SRR25070816/SRR25070816_2.fastq.gz	WSJ2-220920-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070817	WC0Dc-220921-20	AMPLICON	225524516	2023-06-30	2023-07-08	Babler-13461-077-ARTIC_S109_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/017/SRR25070817/SRR25070817_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/017/SRR25070817/SRR25070817_2.fastq.gz	WC0Dc-220921-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070818	WG02c-220921-20	AMPLICON	90013220	2023-06-30	2023-07-11	Babler-13461-094-ARTIC_S126_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/018/SRR25070818/SRR25070818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/018/SRR25070818/SRR25070818_2.fastq.gz	WG02c-220921-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070819	WG01-220921-20	AMPLICON	146371826	2023-06-30	2023-07-11	Babler-13461-102-ARTIC_S132_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/019/SRR25070819/SRR25070819_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/019/SRR25070819/SRR25070819_2.fastq.gz	WG01-220921-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070822	WM08-220817-20	AMPLICON	146175886	2023-06-30	2023-07-10	Babler-13461-095-ARTIC_S127_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/022/SRR25070822/SRR25070822_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/022/SRR25070822/SRR25070822_2.fastq.gz	WM08-220817-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070826	WG01-220817-20	AMPLICON	14282006	2023-06-30	2023-07-10	Babler-13461-109-ARTIC_S137_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/026/SRR25070826/SRR25070826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/026/SRR25070826/SRR25070826_2.fastq.gz	WG01-220817-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070827	WC0Dc-220810-20	AMPLICON	302301080	2023-06-30	2023-07-10	Babler-13461-060-ARTIC_S92_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/027/SRR25070827/SRR25070827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/027/SRR25070827/SRR25070827_2.fastq.gz	WC0Dc-220810-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070828	WM08-220810-20	AMPLICON	359959354	2023-06-30	2023-07-07	Babler-13461-071-ARTIC_S103_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/028/SRR25070828/SRR25070828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/028/SRR25070828/SRR25070828_2.fastq.gz	WM08-220810-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070829	WM06-220810-20	AMPLICON	564882092	2023-06-30	2023-07-11	Babler-13461-048-ARTIC_S80_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/029/SRR25070829/SRR25070829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/029/SRR25070829/SRR25070829_2.fastq.gz	WM06-220810-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070832	WG0S-201118-20	AMPLICON	317472492	2023-06-30	2023-07-10	Babler-13461-019-ARTIC_S51_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/032/SRR25070832/SRR25070832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/032/SRR25070832/SRR25070832_2.fastq.gz	WG0S-201118-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070836	WG02g-201111-20	AMPLICON	484287728	2023-06-30	2023-07-11	Babler-13461-018-ARTIC_S50_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/036/SRR25070836/SRR25070836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/036/SRR25070836/SRR25070836_2.fastq.gz	WG02g-201111-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070846	WSGP-221011-20	AMPLICON	210899312	2023-06-30	2023-07-08	Babler-13461-086-ARTIC_S118_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/046/SRR25070846/SRR25070846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/046/SRR25070846/SRR25070846_2.fastq.gz	WSGP-221011-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR25070847	WSJ2-221004-20	AMPLICON	94102306	2023-06-30	2023-07-11	Babler-13461-099-ARTIC_S129_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/047/SRR25070847/SRR25070847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR250/047/SRR25070847/SRR25070847_2.fastq.gz	WSJ2-221004-20	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904527	WR03-220511-39	AMPLICON	31620408	2023-03-19	2023-03-24	WR03-220511-39_S56_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/027/SRR23904527/SRR23904527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/027/SRR23904527/SRR23904527_2.fastq.gz	WR03-220511-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904528	WG01-220720-39	AMPLICON	970597678	2023-03-19	2023-03-22	WG01-220720-39_S65_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/028/SRR23904528/SRR23904528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/028/SRR23904528/SRR23904528_2.fastq.gz	WG01-220720-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904530	WR03-220420-39	AMPLICON	1168235358	2023-03-19	2023-03-21	WR03-20220420-39_S98_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/030/SRR23904530/SRR23904530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/030/SRR23904530/SRR23904530_2.fastq.gz	WR03-220420-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904532	WR03-220330-39	AMPLICON	855270644	2023-03-19	2023-03-23	WR03-20220330-39_S53_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/032/SRR23904532/SRR23904532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/032/SRR23904532/SRR23904532_2.fastq.gz	WR03-220330-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904534	WR03-220112-39	AMPLICON	176118904	2023-03-19	2023-03-24	WR03-220112-39-V3_S4_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/034/SRR23904534/SRR23904534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/034/SRR23904534/SRR23904534_2.fastq.gz	WR03-220112-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904536	WR03-211228-39	AMPLICON	142467776	2023-03-19	2023-03-21	WR03-211228-39-V3_S52_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/036/SRR23904536/SRR23904536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/036/SRR23904536/SRR23904536_2.fastq.gz	WR03-211228-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904540	WR03-211116-39	AMPLICON	66768584	2023-03-19	2023-03-21	WR03-211116-39-V3_S66_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/040/SRR23904540/SRR23904540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/040/SRR23904540/SRR23904540_2.fastq.gz	WR03-211116-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904543	WR03-210817-31	AMPLICON	88525256	2023-03-19	2023-03-23	WR03-210817-33-V3_S59_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/043/SRR23904543/SRR23904543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/043/SRR23904543/SRR23904543_2.fastq.gz	WR03-210817-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904544	WM06-220511-39	AMPLICON	70329488	2023-03-19	2023-03-23	WM06-220511-39_S54_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/044/SRR23904544/SRR23904544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/044/SRR23904544/SRR23904544_2.fastq.gz	WM06-220511-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904547	WM06-220420-39	AMPLICON	1865896128	2023-03-19	2023-03-23	WM06-20220420-39_S96_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/047/SRR23904547/SRR23904547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/047/SRR23904547/SRR23904547_2.fastq.gz	WM06-220420-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904550	WM06-220406-39_samp_rep_tech_2	AMPLICON	1694351672	2023-03-19	2023-03-24	WM06-20220406-39_S66_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/050/SRR23904550/SRR23904550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/050/SRR23904550/SRR23904550_2.fastq.gz	WM06-220406-39_samp_rep_tech_2	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904552	WM06-220330-39	AMPLICON	1006371210	2023-03-19	2023-03-22	WM06-20220330-39_S52_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/052/SRR23904552/SRR23904552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/052/SRR23904552/SRR23904552_2.fastq.gz	WM06-220330-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904555	WM06-220112-39	AMPLICON	533503584	2023-03-19	2023-03-23	WM06-220112-39-V3_S5_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/055/SRR23904555/SRR23904555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/055/SRR23904555/SRR23904555_2.fastq.gz	WM06-220112-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904556	WM06-211228-39	AMPLICON	97331832	2023-03-19	2023-03-21	WM06-211228-39-V3_S53_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/056/SRR23904556/SRR23904556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/056/SRR23904556/SRR23904556_2.fastq.gz	WM06-211228-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904559	WM06-210914-31	AMPLICON	184274616	2023-03-19	2023-03-23	WM06-210914-39-V3_S96_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/059/SRR23904559/SRR23904559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/059/SRR23904559/SRR23904559_2.fastq.gz	WM06-210914-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904563	WG02c-220518-39_samp_rep_tech_1	AMPLICON	245313256	2023-03-19	2023-03-24	WG02c-220518-39_S61_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/063/SRR23904563/SRR23904563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/063/SRR23904563/SRR23904563_2.fastq.gz	WG02c-220518-39_samp_rep_tech_1	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904564	WG02c-220511-39	AMPLICON	69664944	2023-03-19	2023-03-24	WG02c-220511-39_S44_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/064/SRR23904564/SRR23904564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/064/SRR23904564/SRR23904564_2.fastq.gz	WG02c-220511-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904567	WG02c-220420-39	AMPLICON	494193706	2023-03-19	2023-03-23	WG02c-20220420-39_S87_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/067/SRR23904567/SRR23904567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/067/SRR23904567/SRR23904567_2.fastq.gz	WG02c-220420-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904571	WG02c-220330-39	AMPLICON	970653066	2023-03-19	2023-03-23	WG02c-20220330-39_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/071/SRR23904571/SRR23904571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/071/SRR23904571/SRR23904571_2.fastq.gz	WG02c-220330-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904579	WG01-210720-21_samp_rep_tech_2	AMPLICON	457445064	2023-03-19	2023-03-22	WG01-210720-21-V3_S89_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/079/SRR23904579/SRR23904579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/079/SRR23904579/SRR23904579_2.fastq.gz	WG01-210720-21_samp_rep_tech_2	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904580	WG01-210720-21_samp_rep_tech_1	AMPLICON	240263360	2023-03-19	2023-03-24	WG01-210720-21-V3-Recheck_S101_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/080/SRR23904580/SRR23904580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/080/SRR23904580/SRR23904580_2.fastq.gz	WG01-210720-21_samp_rep_tech_1	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904581	WG01-210713-31_samp_rep_tech_2	AMPLICON	116947584	2023-03-19	2023-03-24	WG01-210713-31-V3_S96_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/081/SRR23904581/SRR23904581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/081/SRR23904581/SRR23904581_2.fastq.gz	WG01-210713-31_samp_rep_tech_2	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904593	WG01-210223-31	AMPLICON	874344128	2023-03-19	2023-03-21	WG01-210223_S54_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/093/SRR23904593/SRR23904593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/093/SRR23904593/SRR23904593_2.fastq.gz	WG01-210223-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904594	WG01-210126-31	AMPLICON	758442304	2023-03-19	2023-03-24	WG01-210126_S71_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/094/SRR23904594/SRR23904594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/094/SRR23904594/SRR23904594_2.fastq.gz	WG01-210126-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904595	WG0R-220406-39	AMPLICON	797958896	2023-03-19	2023-03-22	WG0R-20220406-39_S63_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/095/SRR23904595/SRR23904595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/095/SRR23904595/SRR23904595_2.fastq.gz	WG0R-220406-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23904603	WG0R-211214-39	AMPLICON	25681616	2023-03-19	2023-03-24	WG0R-211214-19-V3_S86_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/003/SRR23904603/SRR23904603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/003/SRR23904603/SRR23904603_2.fastq.gz	WG0R-211214-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
