sequencing_platform	sequencing_type	instrument_model	insert_size	first_file	second_file	uuid	ENA number	sample_name	isolate	strain	organism	latitude	longitude	country	region	city	collection_date	host	host_status	collected_by	isolation_source
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-201-PRJ1066-RD-CPH-Sewage-231_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-201-PRJ1066-RD-CPH-Sewage-231_R2_001.fq.gz	DTU2019-201-PRJ1066-RD-CPH-Sewage-231	ERR3563027	DTU2019-201-PRJ1066-RD-CPH-Sewage-231	DTU2019-201-PRJ1066-RD-CPH-Sewage-231		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-05-13			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-202-PRJ1066-RL-CPH-Sewage-232_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-202-PRJ1066-RL-CPH-Sewage-232_R2_001.fq.gz	DTU2019-202-PRJ1066-RL-CPH-Sewage-232	ERR3563028	DTU2019-202-PRJ1066-RL-CPH-Sewage-232	DTU2019-202-PRJ1066-RL-CPH-Sewage-232		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-05-22			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-203-PRJ1066-RD-CPH-Sewage-233_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-203-PRJ1066-RD-CPH-Sewage-233_R2_001.fq.gz	DTU2019-203-PRJ1066-RD-CPH-Sewage-233	ERR3563029	DTU2019-203-PRJ1066-RD-CPH-Sewage-233	DTU2019-203-PRJ1066-RD-CPH-Sewage-233		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-04-11			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_058_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2018-1619-PRJ1066-RL-CPH-ReSewage-234_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_058_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2018-1619-PRJ1066-RL-CPH-ReSewage-234_R2_001.fq.gz	DTU2018-1619-PRJ1066-RL-CPH-ReSewage-234	ERR3563030	DTU2018-1619-PRJ1066-RL-CPH-ReSewage-234	DTU2018-1619-PRJ1066-RL-CPH-ReSewage-234		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-04-11			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-204-PRJ1066-RA-CPH-Sewage-235_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-204-PRJ1066-RA-CPH-Sewage-235_R2_001.fq.gz	DTU2019-204-PRJ1066-RA-CPH-Sewage-235	ERR3563031	DTU2019-204-PRJ1066-RA-CPH-Sewage-235	DTU2019-204-PRJ1066-RA-CPH-Sewage-235		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-04-18			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-205-PRJ1066-RA-CPH-Sewage-236_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-205-PRJ1066-RA-CPH-Sewage-236_R2_001.fq.gz	DTU2019-205-PRJ1066-RA-CPH-Sewage-236	ERR3563032	DTU2019-205-PRJ1066-RA-CPH-Sewage-236	DTU2019-205-PRJ1066-RA-CPH-Sewage-236		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-04-24			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-206-PRJ1066-RD-CPH-Sewage-237_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_082/FoodQCPipeline_tmp/conc_fqs/DTU2019-206-PRJ1066-RD-CPH-Sewage-237_R2_001.fq.gz	DTU2019-206-PRJ1066-RD-CPH-Sewage-237	ERR3563033	DTU2019-206-PRJ1066-RD-CPH-Sewage-237	DTU2019-206-PRJ1066-RD-CPH-Sewage-237		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-06-05			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-207-PRJ1066-RA-CPH-Sewage-238_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-207-PRJ1066-RA-CPH-Sewage-238_R2_001.fq.gz	DTU2019-207-PRJ1066-RA-CPH-Sewage-238	ERR3563034	DTU2019-207-PRJ1066-RA-CPH-Sewage-238	DTU2019-207-PRJ1066-RA-CPH-Sewage-238		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-03-06			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_054/FoodQCPipeline_tmp/conc_fqs/DTU2018-96-PRJ1066-RL-CPH-Sewage-239_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_054/FoodQCPipeline_tmp/conc_fqs/DTU2018-96-PRJ1066-RL-CPH-Sewage-239_R2_001.fq.gz	DTU2018-96-PRJ1066-RL-CPH-Sewage-239	ERR3563035	DTU2018-96-PRJ1066-RL-CPH-Sewage-239	DTU2018-96-PRJ1066-RL-CPH-Sewage-239		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-05-15			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_061/FoodQCPipeline_tmp/conc_fqs/DTU2018-1625-PRJ1066-RD-CPH-Sewage-240_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_061/FoodQCPipeline_tmp/conc_fqs/DTU2018-1625-PRJ1066-RD-CPH-Sewage-240_R2_001.fq.gz	DTU2018-1625-PRJ1066-RD-CPH-Sewage-240	ERR3563036	DTU2018-1625-PRJ1066-RD-CPH-Sewage-240	DTU2018-1625-PRJ1066-RD-CPH-Sewage-240		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-04-05			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-208-PRJ1066-RA-CPH-Sewage-241_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-208-PRJ1066-RA-CPH-Sewage-241_R2_001.fq.gz	DTU2019-208-PRJ1066-RA-CPH-Sewage-241	ERR3563037	DTU2019-208-PRJ1066-RA-CPH-Sewage-241	DTU2019-208-PRJ1066-RA-CPH-Sewage-241		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-04-11			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-209-PRJ1066-RL-CPH-Sewage-243_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-209-PRJ1066-RL-CPH-Sewage-243_R2_001.fq.gz	DTU2019-209-PRJ1066-RL-CPH-Sewage-243	ERR3563038	DTU2019-209-PRJ1066-RL-CPH-Sewage-243	DTU2019-209-PRJ1066-RL-CPH-Sewage-243		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-04-20			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-210-PRJ1066-RD-CPH-Sewage-245_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-210-PRJ1066-RD-CPH-Sewage-245_R2_001.fq.gz	DTU2019-210-PRJ1066-RD-CPH-Sewage-245	ERR3563039	DTU2019-210-PRJ1066-RD-CPH-Sewage-245	DTU2019-210-PRJ1066-RD-CPH-Sewage-245		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-04-24			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-211-PRJ1066-RD-CPH-Sewage-246_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-211-PRJ1066-RD-CPH-Sewage-246_R2_001.fq.gz	DTU2019-211-PRJ1066-RD-CPH-Sewage-246	ERR3563040	DTU2019-211-PRJ1066-RD-CPH-Sewage-246	DTU2019-211-PRJ1066-RD-CPH-Sewage-246		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-04-07			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-212-PRJ1066-RD-CPH-Sewage-248_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_083/FoodQCPipeline_tmp/conc_fqs/DTU2019-212-PRJ1066-RD-CPH-Sewage-248_R2_001.fq.gz	DTU2019-212-PRJ1066-RD-CPH-Sewage-248	ERR3563041	DTU2019-212-PRJ1066-RD-CPH-Sewage-248	DTU2019-212-PRJ1066-RD-CPH-Sewage-248		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-04-20			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_056/FoodQCPipeline_tmp/conc_fqs/DTU2018-1605-PRJ1066-RD-CPH-Sewage-249_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_056/FoodQCPipeline_tmp/conc_fqs/DTU2018-1605-PRJ1066-RD-CPH-Sewage-249_R2_001.fq.gz	DTU2018-1605-PRJ1066-RD-CPH-Sewage-249	ERR3563042	DTU2018-1605-PRJ1066-RD-CPH-Sewage-249	DTU2018-1605-PRJ1066-RD-CPH-Sewage-249		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-05-04			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_056/FoodQCPipeline_tmp/conc_fqs/DTU2018-1606-PRJ1066-RD-CPH-Sewage-250_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_056/FoodQCPipeline_tmp/conc_fqs/DTU2018-1606-PRJ1066-RD-CPH-Sewage-250_R2_001.fq.gz	DTU2018-1606-PRJ1066-RD-CPH-Sewage-250	ERR3563043	DTU2018-1606-PRJ1066-RD-CPH-Sewage-250	DTU2018-1606-PRJ1066-RD-CPH-Sewage-250		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-05-06			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_057_retry/FoodQCPipeline_tmp/conc_fqs/DTU2018-1607-PRJ1066-RD-CPH-Sewage-251_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_057_retry/FoodQCPipeline_tmp/conc_fqs/DTU2018-1607-PRJ1066-RD-CPH-Sewage-251_R2_001.fq.gz	DTU2018-1607-PRJ1066-RD-CPH-Sewage-251	ERR3563044	DTU2018-1607-PRJ1066-RD-CPH-Sewage-251	DTU2018-1607-PRJ1066-RD-CPH-Sewage-251		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-05-09			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_054/FoodQCPipeline_tmp/conc_fqs/DTU2018-100-PRJ1066-RL-CPH-Sewage-252_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_054/FoodQCPipeline_tmp/conc_fqs/DTU2018-100-PRJ1066-RL-CPH-Sewage-252_R2_001.fq.gz	DTU2018-100-PRJ1066-RL-CPH-Sewage-252	ERR3563045	DTU2018-100-PRJ1066-RL-CPH-Sewage-252	DTU2018-100-PRJ1066-RL-CPH-Sewage-252		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-05-09			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_056/FoodQCPipeline_tmp/conc_fqs/DTU2018-1601-PRJ1066-RA-CPH-Sewage-254_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_056/FoodQCPipeline_tmp/conc_fqs/DTU2018-1601-PRJ1066-RA-CPH-Sewage-254_R2_001.fq.gz	DTU2018-1601-PRJ1066-RA-CPH-Sewage-254	ERR3563046	DTU2018-1601-PRJ1066-RA-CPH-Sewage-254	DTU2018-1601-PRJ1066-RA-CPH-Sewage-254		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-05-16			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-555-PRJ1066-RD-CPH-Sewage-265_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-555-PRJ1066-RD-CPH-Sewage-265_R2_001.fq.gz	DTU2019-555-PRJ1066-RD-CPH-Sewage-265	ERR3563047	DTU2019-555-PRJ1066-RD-CPH-Sewage-265	DTU2019-555-PRJ1066-RD-CPH-Sewage-265		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-06-11			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_061/FoodQCPipeline_tmp/conc_fqs/DTU2018-1626-PRJ1066-RD-CPH-Sewage-271_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_061/FoodQCPipeline_tmp/conc_fqs/DTU2018-1626-PRJ1066-RD-CPH-Sewage-271_R2_001.fq.gz	DTU2018-1626-PRJ1066-RD-CPH-Sewage-271	ERR3563048	DTU2018-1626-PRJ1066-RD-CPH-Sewage-271	DTU2018-1626-PRJ1066-RD-CPH-Sewage-271		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-07-01			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_058_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2018-1614-PRJ1066-RA-CPH-ReSewage-274_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_058_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2018-1614-PRJ1066-RA-CPH-ReSewage-274_R2_001.fq.gz	DTU2018-1614-PRJ1066-RA-CPH-ReSewage-274	ERR3563049	DTU2018-1614-PRJ1066-RA-CPH-ReSewage-274	DTU2018-1614-PRJ1066-RA-CPH-ReSewage-274		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-07-05			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_060/FoodQCPipeline_tmp/conc_fqs/DTU2018-1620-PRJ1066-RL-CPH-Sewage-275_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_060/FoodQCPipeline_tmp/conc_fqs/DTU2018-1620-PRJ1066-RL-CPH-Sewage-275_R2_001.fq.gz	DTU2018-1620-PRJ1066-RL-CPH-Sewage-275	ERR3563050	DTU2018-1620-PRJ1066-RL-CPH-Sewage-275	DTU2018-1620-PRJ1066-RL-CPH-Sewage-275		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-07-05			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-556-PRJ1066-RD-CPH-Sewage-277_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-556-PRJ1066-RD-CPH-Sewage-277_R2_001.fq.gz	DTU2019-556-PRJ1066-RD-CPH-Sewage-277	ERR3563051	DTU2019-556-PRJ1066-RD-CPH-Sewage-277	DTU2019-556-PRJ1066-RD-CPH-Sewage-277		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-07-11			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-561-PRJ1066-RD-CPH-Sewage-280_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-561-PRJ1066-RD-CPH-Sewage-280_R2_001.fq.gz	DTU2019-561-PRJ1066-RD-CPH-Sewage-280	ERR3563052	DTU2019-561-PRJ1066-RD-CPH-Sewage-280	DTU2019-561-PRJ1066-RD-CPH-Sewage-280		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-07-18			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-562-PRJ1066-RD-CPH-Sewage-283_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-562-PRJ1066-RD-CPH-Sewage-283_R2_001.fq.gz	DTU2019-562-PRJ1066-RD-CPH-Sewage-283	ERR3563053	DTU2019-562-PRJ1066-RD-CPH-Sewage-283	DTU2019-562-PRJ1066-RD-CPH-Sewage-283		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-07-27			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_089/FoodQCPipeline_tmp/conc_fqs/DTU2019-397-PRJ1066-RL-CPH-Sewage-285_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_089/FoodQCPipeline_tmp/conc_fqs/DTU2019-397-PRJ1066-RL-CPH-Sewage-285_R2_001.fq.gz	DTU2019-397-PRJ1066-RL-CPH-Sewage-285	ERR3563054	DTU2019-397-PRJ1066-RL-CPH-Sewage-285	DTU2019-397-PRJ1066-RL-CPH-Sewage-285		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-08-08			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_089/FoodQCPipeline_tmp/conc_fqs/DTU2019-398-PRJ1066-RA-CPH-Sewage-286_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_089/FoodQCPipeline_tmp/conc_fqs/DTU2019-398-PRJ1066-RA-CPH-Sewage-286_R2_001.fq.gz	DTU2019-398-PRJ1066-RA-CPH-Sewage-286	ERR3563055	DTU2019-398-PRJ1066-RA-CPH-Sewage-286	DTU2019-398-PRJ1066-RA-CPH-Sewage-286		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-08-08			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_089/FoodQCPipeline_tmp/conc_fqs/DTU2019-399-PRJ1066-RD-CPH-Sewage-287_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_089/FoodQCPipeline_tmp/conc_fqs/DTU2019-399-PRJ1066-RD-CPH-Sewage-287_R2_001.fq.gz	DTU2019-399-PRJ1066-RD-CPH-Sewage-287	ERR3563056	DTU2019-399-PRJ1066-RD-CPH-Sewage-287	DTU2019-399-PRJ1066-RD-CPH-Sewage-287		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-08-09			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-567-PRJ1066-RD-CPH-Sewage-293_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-567-PRJ1066-RD-CPH-Sewage-293_R2_001.fq.gz	DTU2019-567-PRJ1066-RD-CPH-Sewage-293	ERR3563057	DTU2019-567-PRJ1066-RD-CPH-Sewage-293	DTU2019-567-PRJ1066-RD-CPH-Sewage-293		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-08-23			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_061/FoodQCPipeline_tmp/conc_fqs/DTU2018-1627-PRJ1066-RD-CPH-Sewage-297_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_061/FoodQCPipeline_tmp/conc_fqs/DTU2018-1627-PRJ1066-RD-CPH-Sewage-297_R2_001.fq.gz	DTU2018-1627-PRJ1066-RD-CPH-Sewage-297	ERR3563058	DTU2018-1627-PRJ1066-RD-CPH-Sewage-297	DTU2018-1627-PRJ1066-RD-CPH-Sewage-297		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-09-13			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_060/FoodQCPipeline_tmp/conc_fqs/DTU2018-1621-PRJ1066-RL-CPH-Sewage-298_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_060/FoodQCPipeline_tmp/conc_fqs/DTU2018-1621-PRJ1066-RL-CPH-Sewage-298_R2_001.fq.gz	DTU2018-1621-PRJ1066-RL-CPH-Sewage-298	ERR3563059	DTU2018-1621-PRJ1066-RL-CPH-Sewage-298	DTU2018-1621-PRJ1066-RL-CPH-Sewage-298		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2017-09-13			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_058_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2018-1615-PRJ1066-RA-CPH-ReSewage-300_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_058_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2018-1615-PRJ1066-RA-CPH-ReSewage-300_R2_001.fq.gz	DTU2018-1615-PRJ1066-RA-CPH-ReSewage-300	ERR3563060	DTU2018-1615-PRJ1066-RA-CPH-ReSewage-300	DTU2018-1615-PRJ1066-RA-CPH-ReSewage-300		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-09-20			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-568-PRJ1066-RD-CPH-Sewage-306_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_095_CPHsewage/FoodQCPipeline_tmp/conc_fqs/DTU2019-568-PRJ1066-RD-CPH-Sewage-306_R2_001.fq.gz	DTU2019-568-PRJ1066-RD-CPH-Sewage-306	ERR3563061	DTU2019-568-PRJ1066-RD-CPH-Sewage-306	DTU2019-568-PRJ1066-RD-CPH-Sewage-306		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-10-05			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_056/FoodQCPipeline_tmp/conc_fqs/DTU2018-1602-PRJ1066-RA-CPH-Sewage-312_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_056/FoodQCPipeline_tmp/conc_fqs/DTU2018-1602-PRJ1066-RA-CPH-Sewage-312_R2_001.fq.gz	DTU2018-1602-PRJ1066-RA-CPH-Sewage-312	ERR3563062	DTU2018-1602-PRJ1066-RA-CPH-Sewage-312	DTU2018-1602-PRJ1066-RA-CPH-Sewage-312		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2017-10-18			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_057_retry/FoodQCPipeline_tmp/conc_fqs/DTU2018-1608-PRJ1066-RD-CPH-Sewage-315_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_057_retry/FoodQCPipeline_tmp/conc_fqs/DTU2018-1608-PRJ1066-RD-CPH-Sewage-315_R2_001.fq.gz	DTU2018-1608-PRJ1066-RD-CPH-Sewage-315	ERR3563063	DTU2018-1608-PRJ1066-RD-CPH-Sewage-315	DTU2018-1608-PRJ1066-RD-CPH-Sewage-315		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2017-10-27			DTU	wastewater
