Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,samp_collect_device,samp_mat_process,Sample Name,source_material_id,SRA Study
SRR10002858,WGS,302,1071629786,PRJNA561080,SAMN12606811,Metagenome or environmental,421337216,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-12,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6741694,Hong Kong,Asia,"Hong Kong:Hong Kong\,Quarry Bay",not applicable,Illumina HiSeq 2500,Subway and urban air,22.288431 N 114.209697 E,SL310986,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS52,gCSD17-HKG-AS52_17-07-12_Hong Kong:Hong Kong:Quarry Bay,SRP218814
SRR10002859,WGS,302,962971394,PRJNA561080,SAMN12606649,Metagenome or environmental,435868822,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6741693,USA,North America,"USA:Denver\,USA\,Denver Airport",not applicable,Illumina HiSeq 2500,Subway and urban air,39.8501278 N 104.6739062 W,SL335763,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS22,gCSD17-DEN-AS22_17-06-27_USA:Denver:USA:Denver Airport,SRP218814
SRR10002860,WGS,302,1615207740,PRJNA561080,SAMN12606674,Metagenome or environmental,717031648,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6741692,USA,North America,"USA:New York City\,68th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.768141 N 73.96387 W,SL342379,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS17,gCSD17-NYC-AS17_17-06-23_USA:New York City:68th St.,SRP218814
SRR10002861,WGS,302,1626320736,PRJNA561080,SAMN12606675,Metagenome or environmental,722853707,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-23,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741691,USA,North America,"USA:New York City\,57th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.764664 N 73.980658 W,SL342380,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS18,gCSD17-NYC-AS18_17-06-23_USA:New York City:57th St.,SRP218814
SRR10002862,WGS,302,2363488240,PRJNA561080,SAMN12606672,Metagenome or environmental,1061581408,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-22,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741690,USA,North America,"USA:New York City\,96th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.793919 N 73.972323 W,SL342377,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS15,gCSD17-NYC-AS15_17-06-22_USA:New York City:96th St.,SRP218814
SRR10002863,WGS,302,1559400556,PRJNA561080,SAMN12606673,Metagenome or environmental,701633364,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-22,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6741689,USA,North America,"USA:New York City\,28th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.747215 N 73.993365 W,SL342378,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS16,gCSD17-NYC-AS16_17-06-22_USA:New York City:28th St.,SRP218814
SRR10002864,WGS,302,2112138472,PRJNA561080,SAMN12606670,Metagenome or environmental,933985617,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-22,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6741688,USA,North America,"USA:New York City\,33rd St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.746081 N 73.982076 W,SL342375,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS13,gCSD17-NYC-AS13_17-06-22_USA:New York City:33rd St.,SRP218814
SRR10002865,WGS,302,1572962772,PRJNA561080,SAMN12606671,Metagenome or environmental,697871465,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-22,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741687,USA,North America,"USA:New York City\,86th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.779492 N 73.955589 W,SL342376,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS14,gCSD17-NYC-AS14_17-06-22_USA:New York City:86th St.,SRP218814
SRR10002866,WGS,302,1050595788,PRJNA561080,SAMN12606668,Metagenome or environmental,470206193,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-22,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6741686,USA,North America,"USA:New York City\,Grand Central 42nd St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.751776 N 73.976848 W,SL342373,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS11,gCSD17-NYC-AS11_17-06-22_USA:New York City:Grand Central 42nd St.,SRP218814
SRR10002867,WGS,302,1058108944,PRJNA561080,SAMN12606669,Metagenome or environmental,477506048,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-22,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741685,USA,North America,"USA:New York City\,51st St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.762456 N 73.985984 W,SL342374,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS12,gCSD17-NYC-AS12_17-06-22_USA:New York City:51st St.,SRP218814
SRR10002868,WGS,302,1365480014,PRJNA561080,SAMN12606666,Metagenome or environmental,610342617,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-22,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6741684,USA,North America,"USA:New York City\,77th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.77362 N 73.959874 W,SL342371,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS09,gCSD17-NYC-AS09_17-06-22_USA:New York City:77th St.,SRP218814
SRR10002869,WGS,302,1367474120,PRJNA561080,SAMN12606667,Metagenome or environmental,609115853,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-22,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6741683,USA,North America,"USA:New York City\,59th St.",not applicable,Illumina HiSeq 2500,Subway and urban air,40.762526 N 73.967967 W,SL342372,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-NYC-AS10,gCSD17-NYC-AS10_17-06-22_USA:New York City:59th St.,SRP218814
SRR10002870,WGS,302,1688315296,PRJNA561080,SAMN12606771,Metagenome or environmental,636453275,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-05,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741682,Hong Kong,Asia,"Hong Kong:Hong Kong\,Quarry Bay",not applicable,Illumina HiSeq 2500,Subway and urban air,22.288431 N 114.209697 E,SL310946,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS12,gCSD17-HKG-AS12_17-07-05_Hong Kong:Hong Kong:Quarry Bay,SRP218814
SRR10002871,WGS,302,974447696,PRJNA561080,SAMN12606654,Metagenome or environmental,438229817,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-29,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6741681,USA,North America,"USA:Denver\,USA\,Denver Airport",not applicable,Illumina HiSeq 2500,Subway and urban air,39.8501278 N 104.6739062 W,SL335768,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS27,gCSD17-DEN-AS27_17-06-29_USA:Denver:USA:Denver Airport,SRP218814
SRR10002872,WGS,302,1124295264,PRJNA561080,SAMN12606655,Metagenome or environmental,507196289,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-29,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6741680,USA,North America,"USA:Denver\,USA\,Denver Airport",not applicable,Illumina HiSeq 2500,Subway and urban air,39.8501278 N 104.6739062 W,SL335769,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS28,gCSD17-DEN-AS28_17-06-29_USA:Denver:USA:Denver Airport,SRP218814
SRR10002873,WGS,302,1013751184,PRJNA561080,SAMN12606652,Metagenome or environmental,435379684,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741679,USA,North America,"USA:Denver\,Boulder Central",not applicable,Illumina HiSeq 2500,Subway and urban air,40.016993 N 105.276446 W,SL335766,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS25,gCSD17-DEN-AS25_17-06-27_USA:Denver:Boulder Central,SRP218814
SRR10002874,WGS,302,1126293900,PRJNA561080,SAMN12606653,Metagenome or environmental,503901717,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6741678,USA,North America,"USA:Denver\,Boulder Central",not applicable,Illumina HiSeq 2500,Subway and urban air,40.016993 N 105.276446 W,SL335767,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS26,gCSD17-DEN-AS26_17-06-27_USA:Denver:Boulder Central,SRP218814
SRR10002875,WGS,302,1665472318,PRJNA561080,SAMN12606770,Metagenome or environmental,645753294,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-05,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6741677,Hong Kong,Asia,"Hong Kong:Hong Kong\,Yau Tong",not applicable,Illumina HiSeq 2500,Subway and urban air,22.298656 N 114.236905 E,SL310945,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS11,gCSD17-HKG-AS11_17-07-05_Hong Kong:Hong Kong:Yau Tong,SRP218814
SRR10002876,WGS,302,1349709574,PRJNA561080,SAMN12606820,Metagenome or environmental,513335084,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-13,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6741676,Hong Kong,Asia,"Hong Kong:Hong Kong\,Kowloon Tong",not applicable,Illumina HiSeq 2500,Subway and urban air,22.337199 N 114.175817 E,SL310995,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS61,gCSD17-HKG-AS61_17-07-13_Hong Kong:Hong Kong:Kowloon Tong,SRP218814
SRR10002877,WGS,302,1072387202,PRJNA561080,SAMN12606648,Metagenome or environmental,467552149,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6741675,USA,North America,"USA:Denver\,Union Station",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7526509 N 105.001685 W,SL335762,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS21,gCSD17-DEN-AS21_17-06-26_USA:Denver:Union Station,SRP218814
SRR10002878,WGS,302,119132054,PRJNA561080,SAMN12606846,Metagenome or environmental,52357432,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6741674,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,Subway and urban air,not applicable,SL335738,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:43:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-ASC7,gCSD17-ASC7_17-06-21_Controls:Field blank,SRP218814
SRR10002879,WGS,302,1287604784,PRJNA561080,SAMN12606646,Metagenome or environmental,587606809,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6741673,USA,North America,"USA:Denver\,Union Station",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7526509 N 105.001685 W,SL335760,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS19,gCSD17-DEN-AS19_17-06-26_USA:Denver:Union Station,SRP218814
SRR10002880,WGS,302,1343578974,PRJNA561080,SAMN12606647,Metagenome or environmental,596081579,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741672,USA,North America,"USA:Denver\,Union Station",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7526509 N 105.001685 W,SL335761,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS20,gCSD17-DEN-AS20_17-06-26_USA:Denver:Union Station,SRP218814
SRR10002881,WGS,302,1361644614,PRJNA561080,SAMN12606752,Metagenome or environmental,614250573,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-28,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741671,Sweden,Europe,"Sweden:Stockholm\,Fridhemsplan",not applicable,Illumina HiSeq 2500,Subway and urban air,59.18515 N 18.04241 E,SL342457,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:47:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS25,gCSD17-STO-AS25_17-09-28_Sweden:Stockholm:Fridhemsplan,SRP218814
SRR10002882,WGS,302,1172057470,PRJNA561080,SAMN12606753,Metagenome or environmental,524696239,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-28,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741670,Sweden,Europe,"Sweden:Stockholm\,Skanstull",not applicable,Illumina HiSeq 2500,Subway and urban air,59.19104 N 18.04194 E,SL342458,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS26,gCSD17-STO-AS26_17-09-28_Sweden:Stockholm:Skanstull,SRP218814
SRR10002883,WGS,302,1901185432,PRJNA561080,SAMN12606750,Metagenome or environmental,848399748,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-28,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741669,Sweden,Europe,"Sweden:Stockholm\,Skanstull",not applicable,Illumina HiSeq 2500,Subway and urban air,59.19556 N 18.0144 E,SL342455,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS23,gCSD17-STO-AS23_17-09-28_Sweden:Stockholm:Skanstull,SRP218814
SRR10002884,WGS,302,1165348842,PRJNA561080,SAMN12606751,Metagenome or environmental,521727436,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-28,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741668,Sweden,Europe,"Sweden:Stockholm\,Fridhemsplan",not applicable,Illumina HiSeq 2500,Subway and urban air,59.18277 N 18.04331 E,SL342456,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS24,gCSD17-STO-AS24_17-09-28_Sweden:Stockholm:Fridhemsplan,SRP218814
SRR10002885,WGS,302,1558880210,PRJNA561080,SAMN12606748,Metagenome or environmental,698573873,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-27,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6741667,Sweden,Europe,"Sweden:Stockholm\,Slussen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.18277 N 18.04331 E,SL342453,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:47:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS21,gCSD17-STO-AS21_17-09-27_Sweden:Stockholm:Slussen,SRP218814
SRR10002886,WGS,302,1213069372,PRJNA561080,SAMN12606749,Metagenome or environmental,540805378,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-27,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6741666,Sweden,Europe,"Sweden:Stockholm\,Medborgarplatsen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.19556 N 18.0144 E,SL342454,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS22,gCSD17-STO-AS22_17-09-27_Sweden:Stockholm:Medborgarplatsen,SRP218814
SRR10002887,WGS,302,1261633086,PRJNA561080,SAMN12606746,Metagenome or environmental,565366205,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-27,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741665,Sweden,Europe,"Sweden:Stockholm\,Tekniska hoegskolan",not applicable,Illumina HiSeq 2500,Subway and urban air,59.19104 N 18.04194 E,SL342451,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS19,gCSD17-STO-AS19_17-09-27_Sweden:Stockholm:Tekniska hoegskolan,SRP218814
SRR10002888,WGS,302,1760585406,PRJNA561080,SAMN12606747,Metagenome or environmental,790547891,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-27,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741664,Sweden,Europe,"Sweden:Stockholm\,T-centralen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.18515 N 18.04241 E,SL342452,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS20,gCSD17-STO-AS20_17-09-27_Sweden:Stockholm:T-centralen,SRP218814
SRR10002889,WGS,302,2378338486,PRJNA561080,SAMN12606559,Metagenome or environmental,943503377,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741663,Norway,Europe,"Norway:Oslo\,Groenland",not applicable,Illumina HiSeq 2500,Subway and urban air,59.91278 N 10.76009 E,SL311018,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS4,gCSD17-OSL-AS4_17-06-21_Norway:Oslo:Groenland,SRP218814
SRR10002890,WGS,302,279319498,PRJNA561080,SAMN12606847,Metagenome or environmental,122371075,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6741662,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,Subway and urban air,not applicable,SL335754,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:44:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-ASC8,gCSD17-ASC8_17-06-21_Controls:Field blank,SRP218814
SRR10002891,WGS,302,1184776804,PRJNA561080,SAMN12606767,Metagenome or environmental,455603630,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-04,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6741661,Hong Kong,Asia,"Hong Kong:Hong Kong\,Cheung Sha Wan",not applicable,Illumina HiSeq 2500,Subway and urban air,22.335807 N 114.156443 E,SL310942,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS8,gCSD17-HKG-AS8_17-07-04_Hong Kong:Hong Kong:Cheung Sha Wan,SRP218814
SRR10002892,WGS,302,1691091280,PRJNA561080,SAMN12606774,Metagenome or environmental,658282096,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-05,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741660,Hong Kong,Asia,"Hong Kong:Hong Kong\,Ocean Park",not applicable,Illumina HiSeq 2500,Subway and urban air,22.249142 N 114.174605 E,SL310949,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:47:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS15,gCSD17-HKG-AS15_17-07-05_Hong Kong:Hong Kong:Ocean Park,SRP218814
SRR10002893,WGS,302,1125389108,PRJNA561080,SAMN12606754,Metagenome or environmental,466716558,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-28,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741659,Sweden,Europe,"Sweden:Stockholm\,Medborgarplatsen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.19513 N 18.03327 E,SL342516,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:45:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS27,gCSD17-STO-AS27_17-09-28_Sweden:Stockholm:Medborgarplatsen,SRP218814
SRR10002894,WGS,302,1316271228,PRJNA561080,SAMN12606755,Metagenome or environmental,547989611,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-28,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6741658,Sweden,Europe,"Sweden:Stockholm\,Slussen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.20448 N 18.04165 E,SL342517,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:46:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS28,gCSD17-STO-AS28_17-09-28_Sweden:Stockholm:Slussen,SRP218814
